retweeted,text,in_reply_to_user_id,favorited,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_screen_name,created_at,is_quote_status,contributors,source,retweeted_status,metadata,retweet_count,truncated,favorite_count,in_reply_to_user_id_str,id_str,entities,geo,id,user,lang,coordinates,place
false,"RT @DragonRacing: You caught us! Here's a better look at the #FFDR ""Polarity"" liveries. RT @scarbstech Very clever, one @DragonRacing https…",,false,,,,Fri Oct 07 23:20:37 +0000 2016,false,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","false|You caught us! Here's a better look at the #FFDR ""Polarity"" liveries. RT @scarbstech Very clever, one @DragonRacing… https://t.co/ZQqRb7lLH4|null|false|null|null|false|null|Fri Oct 07 23:06:56 +0000 2016|false|null|<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>|en|recent|37|true|67|null|784530477478711296|FFDR|43|48|80324287|Craig Scarborough|73|84|80324287|ScarbsTech|276266019|FF Dragon Racing|102|115|276266019|DragonRacing|117|140|https://t.co/ZQqRb7lLH4|https://twitter.com/i/web/status/784530477478711296|twitter.com/i/web/status/7…||null|784530477478711300|false|http://pbs.twimg.com/profile_images/780877067877363712/aXUL0DeX_normal.jpg|https://t.co/Ykcqok3ojt|000011|131516|306|788|FFFFFF|true|false|false|true|Sun Apr 03 00:51:59 +0000 2011|false|Pacific Time (US & Canada)|en|false|Official page of Faraday Future Dragon Racing - one of the leading teams in the #FormulaE Championship.|https://pbs.twimg.com/profile_banners/276266019/1475758942|false|EFEFEF|507|10080|true|https://pbs.twimg.com/profile_images/780877067877363712/aXUL0DeX_normal.jpg|false|https://pbs.twimg.com/profile_background_images/256121157/DR_logo-3c-PMS-rev12opt2-black.png|false|276266019||0|23|https://t.co/Ykcqok3ojt|http://www.dragonracing.com/|dragonracing.com|333333|276266019|false|false|FF Dragon Racing|-25200|2257|http://pbs.twimg.com/profile_background_images/256121157/DR_logo-3c-PMS-rev12opt2-black.png|true||DragonRacing|en|null|null",en|recent,37,false,0,,784533920893247488,FFDR|61|66|276266019|FF Dragon Racing|3|16|276266019|DragonRacing|80324287|Craig Scarborough|91|102|80324287|ScarbsTech|276266019|FF Dragon Racing|120|133|276266019|DragonRacing||,,784533920893247500,"false|http://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|https://t.co/rDqzxS1b8L|F57E21|131516|138|8755|EEEEEE|true|false|false|true|Fri Aug 14 07:16:24 +0000 2009|false|Pacific Time (US & Canada)|en|false|Based in California, FF will deliver seamlessly connected electric vehicles & future mobility solutions.|https://pbs.twimg.com/profile_banners/65585297/1461423848|false|EFEFEF|534|56020|true|https://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|false|https://pbs.twimg.com/profile_background_images/283750391/6.jpg|false|65585297||0|23|https://t.co/rDqzxS1b8L|http://ff.com|ff.com|333333|65585297|false|false|Faraday Future|-25200|740|http://pbs.twimg.com/profile_background_images/283750391/6.jpg|true|Los Angeles, CA|FaradayFuture",en,,
false,"@DavidNY007 We appreciate all that support, David. Thank you!",62150979,false,784494865098899500,784494865098899458,DavidNY007,Fri Oct 07 20:52:29 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,0,false,0,62150979,784496642590404608,|62150979|David|0|11|62150979|DavidNY007||,,784496642590404600,"false|http://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|https://t.co/rDqzxS1b8L|F57E21|131516|138|8755|EEEEEE|true|false|false|true|Fri Aug 14 07:16:24 +0000 2009|false|Pacific Time (US & Canada)|en|false|Based in California, FF will deliver seamlessly connected electric vehicles & future mobility solutions.|https://pbs.twimg.com/profile_banners/65585297/1461423848|false|EFEFEF|534|56020|true|https://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|false|https://pbs.twimg.com/profile_background_images/283750391/6.jpg|false|65585297||0|23|https://t.co/rDqzxS1b8L|http://ff.com|ff.com|333333|65585297|false|false|Faraday Future|-25200|740|http://pbs.twimg.com/profile_background_images/283750391/6.jpg|true|Los Angeles, CA|FaradayFuture",en,,
false,The battle for better #EV range + energy efficiency begins w/ the battery pack. Phil Weicker is leading our charge:… https://t.co/eQu2P1RJtE,,false,,,,Fri Oct 07 20:51:25 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,16,true,37,,784496372468908032,EV|22|25||117|140|https://t.co/eQu2P1RJtE|https://twitter.com/i/web/status/784496372468908032|twitter.com/i/web/status/7…|,,784496372468908000,"false|http://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|https://t.co/rDqzxS1b8L|F57E21|131516|138|8755|EEEEEE|true|false|false|true|Fri Aug 14 07:16:24 +0000 2009|false|Pacific Time (US & Canada)|en|false|Based in California, FF will deliver seamlessly connected electric vehicles & future mobility solutions.|https://pbs.twimg.com/profile_banners/65585297/1461423848|false|EFEFEF|534|56020|true|https://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|false|https://pbs.twimg.com/profile_background_images/283750391/6.jpg|false|65585297||0|23|https://t.co/rDqzxS1b8L|http://ff.com|ff.com|333333|65585297|false|false|Faraday Future|-25200|740|http://pbs.twimg.com/profile_background_images/283750391/6.jpg|true|Los Angeles, CA|FaradayFuture",en,,
false,@IanWindley Hi Ian! It'll be on FOX Sports! https://t.co/JYJqumU4St,2563683496,false,784293837019623400,784293837019623424,IanWindley,Fri Oct 07 20:41:25 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,0,false,0,2563683496,784493858671489024,|2563683496|ian windley|0|11|2563683496|IanWindley|44|67|https://t.co/JYJqumU4St|http://ev.ff.com/2dQItGy|ev.ff.com/2dQItGy|,,784493858671489000,"false|http://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|https://t.co/rDqzxS1b8L|F57E21|131516|138|8755|EEEEEE|true|false|false|true|Fri Aug 14 07:16:24 +0000 2009|false|Pacific Time (US & Canada)|en|false|Based in California, FF will deliver seamlessly connected electric vehicles & future mobility solutions.|https://pbs.twimg.com/profile_banners/65585297/1461423848|false|EFEFEF|534|56020|true|https://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|false|https://pbs.twimg.com/profile_background_images/283750391/6.jpg|false|65585297||0|23|https://t.co/rDqzxS1b8L|http://ff.com|ff.com|333333|65585297|false|false|Faraday Future|-25200|740|http://pbs.twimg.com/profile_background_images/283750391/6.jpg|true|Los Angeles, CA|FaradayFuture",en,,
false,"@alexs1man Nice, Alex. Thank you!",178418353,false,784274486799446000,784274486799446017,alexs1man,Fri Oct 07 20:39:00 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,0,false,1,178418353,784493248840658944,|178418353|Alex S.|0|10|178418353|alexs1man||,,784493248840659000,"false|http://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|https://t.co/rDqzxS1b8L|F57E21|131516|138|8755|EEEEEE|true|false|false|true|Fri Aug 14 07:16:24 +0000 2009|false|Pacific Time (US & Canada)|en|false|Based in California, FF will deliver seamlessly connected electric vehicles & future mobility solutions.|https://pbs.twimg.com/profile_banners/65585297/1461423848|false|EFEFEF|534|56020|true|https://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|false|https://pbs.twimg.com/profile_background_images/283750391/6.jpg|false|65585297||0|23|https://t.co/rDqzxS1b8L|http://ff.com|ff.com|333333|65585297|false|false|Faraday Future|-25200|740|http://pbs.twimg.com/profile_background_images/283750391/6.jpg|true|Los Angeles, CA|FaradayFuture",en,,
false,"@BenSiret That's great, Ben! We'll see you there!",377590880,false,784455167584399400,784455167584399360,BenSiret,Fri Oct 07 20:33:49 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,1,false,1,377590880,784491943518765056,|377590880|Benjamin Siret|0|9|377590880|BenSiret||,,784491943518765000,"false|http://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|https://t.co/rDqzxS1b8L|F57E21|131516|138|8755|EEEEEE|true|false|false|true|Fri Aug 14 07:16:24 +0000 2009|false|Pacific Time (US & Canada)|en|false|Based in California, FF will deliver seamlessly connected electric vehicles & future mobility solutions.|https://pbs.twimg.com/profile_banners/65585297/1461423848|false|EFEFEF|534|56020|true|https://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|false|https://pbs.twimg.com/profile_background_images/283750391/6.jpg|false|65585297||0|23|https://t.co/rDqzxS1b8L|http://ff.com|ff.com|333333|65585297|false|false|Faraday Future|-25200|740|http://pbs.twimg.com/profile_background_images/283750391/6.jpg|true|Los Angeles, CA|FaradayFuture",en,,
false,@DavidSwirv Hi David! Have you taken a look at https://t.co/VlHlLKMR0m? It's where we post all our open positions!,2744019660,false,784485348399120400,784485348399120384,DavidSwirv,Fri Oct 07 20:32:53 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,1,false,2,2744019660,784491708981579776,|2744019660|Feeva|0|11|2744019660|DavidSwirv|47|70|https://t.co/VlHlLKMR0m|http://ff.com/careers|ff.com/careers|,,784491708981579800,"false|http://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|https://t.co/rDqzxS1b8L|F57E21|131516|138|8755|EEEEEE|true|false|false|true|Fri Aug 14 07:16:24 +0000 2009|false|Pacific Time (US & Canada)|en|false|Based in California, FF will deliver seamlessly connected electric vehicles & future mobility solutions.|https://pbs.twimg.com/profile_banners/65585297/1461423848|false|EFEFEF|534|56020|true|https://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|false|https://pbs.twimg.com/profile_background_images/283750391/6.jpg|false|65585297||0|23|https://t.co/rDqzxS1b8L|http://ff.com|ff.com|333333|65585297|false|false|Faraday Future|-25200|740|http://pbs.twimg.com/profile_background_images/283750391/6.jpg|true|Los Angeles, CA|FaradayFuture",en,,
false,"@Vduventre Thanks so much, Vincent!",54896006,false,784289902334586900,784289902334586881,Vduventre,Fri Oct 07 20:19:25 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,0,false,0,54896006,784488320084631552,|54896006|Vincent DuVentre|0|10|54896006|Vduventre||,,784488320084631600,"false|http://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|https://t.co/rDqzxS1b8L|F57E21|131516|138|8755|EEEEEE|true|false|false|true|Fri Aug 14 07:16:24 +0000 2009|false|Pacific Time (US & Canada)|en|false|Based in California, FF will deliver seamlessly connected electric vehicles & future mobility solutions.|https://pbs.twimg.com/profile_banners/65585297/1461423848|false|EFEFEF|534|56020|true|https://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|false|https://pbs.twimg.com/profile_background_images/283750391/6.jpg|false|65585297||0|23|https://t.co/rDqzxS1b8L|http://ff.com|ff.com|333333|65585297|false|false|Faraday Future|-25200|740|http://pbs.twimg.com/profile_background_images/283750391/6.jpg|true|Los Angeles, CA|FaradayFuture",en,,
false,@mrsheepuk Happy to hear it! Will you be tuning into the Hong Kong ePrix this weekend?,26138380,false,784115667213684700,784115667213684737,mrsheepuk,Fri Oct 07 18:01:00 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,0,false,0,26138380,784453486813573121,|26138380|Mr. Sheep|0|10|26138380|mrsheepuk||,,784453486813573100,"false|http://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|https://t.co/rDqzxS1b8L|F57E21|131516|138|8755|EEEEEE|true|false|false|true|Fri Aug 14 07:16:24 +0000 2009|false|Pacific Time (US & Canada)|en|false|Based in California, FF will deliver seamlessly connected electric vehicles & future mobility solutions.|https://pbs.twimg.com/profile_banners/65585297/1461423848|false|EFEFEF|534|56020|true|https://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|false|https://pbs.twimg.com/profile_background_images/283750391/6.jpg|false|65585297||0|23|https://t.co/rDqzxS1b8L|http://ff.com|ff.com|333333|65585297|false|false|Faraday Future|-25200|740|http://pbs.twimg.com/profile_background_images/283750391/6.jpg|true|Los Angeles, CA|FaradayFuture",en,,
false,@HighOnFloyd Now that's what we like to hear! Thanks so much!,62012115,false,784142554405011500,784142554405011456,HighOnFloyd,Fri Oct 07 17:57:00 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,0,false,0,62012115,784452482084864001,|62012115|DNR|0|12|62012115|HighOnFloyd||,,784452482084864000,"false|http://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|https://t.co/rDqzxS1b8L|F57E21|131516|138|8755|EEEEEE|true|false|false|true|Fri Aug 14 07:16:24 +0000 2009|false|Pacific Time (US & Canada)|en|false|Based in California, FF will deliver seamlessly connected electric vehicles & future mobility solutions.|https://pbs.twimg.com/profile_banners/65585297/1461423848|false|EFEFEF|534|56020|true|https://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|false|https://pbs.twimg.com/profile_background_images/283750391/6.jpg|false|65585297||0|23|https://t.co/rDqzxS1b8L|http://ff.com|ff.com|333333|65585297|false|false|Faraday Future|-25200|740|http://pbs.twimg.com/profile_background_images/283750391/6.jpg|true|Los Angeles, CA|FaradayFuture",en,,
false,@SnoozeThroughF1 Glad you think so! Thanks as always for all the support.,2898722678,false,784141425310957600,784141425310957569,SnoozeThroughF1,Fri Oct 07 17:56:30 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,0,false,1,2898722678,784452354007568384,|2898722678|Diego Q|0|16|2898722678|SnoozeThroughF1||,,784452354007568400,"false|http://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|https://t.co/rDqzxS1b8L|F57E21|131516|138|8755|EEEEEE|true|false|false|true|Fri Aug 14 07:16:24 +0000 2009|false|Pacific Time (US & Canada)|en|false|Based in California, FF will deliver seamlessly connected electric vehicles & future mobility solutions.|https://pbs.twimg.com/profile_banners/65585297/1461423848|false|EFEFEF|534|56020|true|https://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|false|https://pbs.twimg.com/profile_background_images/283750391/6.jpg|false|65585297||0|23|https://t.co/rDqzxS1b8L|http://ff.com|ff.com|333333|65585297|false|false|Faraday Future|-25200|740|http://pbs.twimg.com/profile_background_images/283750391/6.jpg|true|Los Angeles, CA|FaradayFuture",en,,
false,"@BenSiret Thanks so much, Ben! We appreciate that! Will you be tuning into the Hong Kong ePrix with us this weekend?",377590880,false,784300580764123100,784300580764123136,BenSiret,Fri Oct 07 17:48:55 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,0,false,0,377590880,784450447415402496,|377590880|Benjamin Siret|0|9|377590880|BenSiret||,,784450447415402500,"false|http://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|https://t.co/rDqzxS1b8L|F57E21|131516|138|8755|EEEEEE|true|false|false|true|Fri Aug 14 07:16:24 +0000 2009|false|Pacific Time (US & Canada)|en|false|Based in California, FF will deliver seamlessly connected electric vehicles & future mobility solutions.|https://pbs.twimg.com/profile_banners/65585297/1461423848|false|EFEFEF|534|56020|true|https://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|false|https://pbs.twimg.com/profile_background_images/283750391/6.jpg|false|65585297||0|23|https://t.co/rDqzxS1b8L|http://ff.com|ff.com|333333|65585297|false|false|Faraday Future|-25200|740|http://pbs.twimg.com/profile_background_images/283750391/6.jpg|true|Los Angeles, CA|FaradayFuture",en,,
false,@Jack_Knife_Team Thank you very much for the kind words!,403655790,false,784079091414827000,784079091414827012,Jack_Knife_Team,Thu Oct 06 17:14:55 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,0,false,0,403655790,784079501382877185,|403655790|Jack_Knife_Team|0|16|403655790|Jack_Knife_Team||,,784079501382877200,"false|http://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|https://t.co/rDqzxS1b8L|F57E21|131516|138|8755|EEEEEE|true|false|false|true|Fri Aug 14 07:16:24 +0000 2009|false|Pacific Time (US & Canada)|en|false|Based in California, FF will deliver seamlessly connected electric vehicles & future mobility solutions.|https://pbs.twimg.com/profile_banners/65585297/1461423848|false|EFEFEF|534|56020|true|https://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|false|https://pbs.twimg.com/profile_background_images/283750391/6.jpg|false|65585297||0|23|https://t.co/rDqzxS1b8L|http://ff.com|ff.com|333333|65585297|false|false|Faraday Future|-25200|740|http://pbs.twimg.com/profile_background_images/283750391/6.jpg|true|Los Angeles, CA|FaradayFuture",en,,
false,"@ceci_2812 Thank you so much, Ceci!",628858281,false,784058576050454500,784058576050454528,ceci_2812,Thu Oct 06 15:53:30 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,0,false,1,628858281,784059011830341634,|628858281|Ceci|0|10|628858281|ceci_2812||,,784059011830341600,"false|http://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|https://t.co/rDqzxS1b8L|F57E21|131516|138|8755|EEEEEE|true|false|false|true|Fri Aug 14 07:16:24 +0000 2009|false|Pacific Time (US & Canada)|en|false|Based in California, FF will deliver seamlessly connected electric vehicles & future mobility solutions.|https://pbs.twimg.com/profile_banners/65585297/1461423848|false|EFEFEF|534|56020|true|https://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|false|https://pbs.twimg.com/profile_background_images/283750391/6.jpg|false|65585297||0|23|https://t.co/rDqzxS1b8L|http://ff.com|ff.com|333333|65585297|false|false|Faraday Future|-25200|740|http://pbs.twimg.com/profile_background_images/283750391/6.jpg|true|Los Angeles, CA|FaradayFuture",en,,
false,"RT @DragonRacing: It’s race season, and we just unveiled our new livery for Formula E Season 3! Take a look at it here: https://t.co/F0ECc9…",,false,,,,Thu Oct 06 14:01:12 +0000 2016,false,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","false|It’s race season, and we just unveiled our new livery for Formula E Season 3! Take a look at it here:… https://t.co/gTQgBHraJX|null|false|null|null|false|null|Thu Oct 06 14:00:49 +0000 2016|false|null|<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>|en|recent|28|true|43|null|784030657395712000|||103|126|https://t.co/gTQgBHraJX|https://twitter.com/i/web/status/784030657395712000|twitter.com/i/web/status/7…||null|784030657395712000|false|http://pbs.twimg.com/profile_images/780877067877363712/aXUL0DeX_normal.jpg|https://t.co/Ykcqok3ojt|000011|131516|306|788|FFFFFF|true|false|false|true|Sun Apr 03 00:51:59 +0000 2011|false|Pacific Time (US & Canada)|en|false|Official page of Faraday Future Dragon Racing - one of the leading teams in the #FormulaE Championship.|https://pbs.twimg.com/profile_banners/276266019/1475758942|false|EFEFEF|507|10080|true|https://pbs.twimg.com/profile_images/780877067877363712/aXUL0DeX_normal.jpg|false|https://pbs.twimg.com/profile_background_images/256121157/DR_logo-3c-PMS-rev12opt2-black.png|false|276266019||0|23|https://t.co/Ykcqok3ojt|http://www.dragonracing.com/|dragonracing.com|333333|276266019|false|false|FF Dragon Racing|-25200|2257|http://pbs.twimg.com/profile_background_images/256121157/DR_logo-3c-PMS-rev12opt2-black.png|true||DragonRacing|en|null|null",en|recent,28,false,0,,784030753243795456,|276266019|FF Dragon Racing|3|16|276266019|DragonRacing||,,784030753243795500,"false|http://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|https://t.co/rDqzxS1b8L|F57E21|131516|138|8755|EEEEEE|true|false|false|true|Fri Aug 14 07:16:24 +0000 2009|false|Pacific Time (US & Canada)|en|false|Based in California, FF will deliver seamlessly connected electric vehicles & future mobility solutions.|https://pbs.twimg.com/profile_banners/65585297/1461423848|false|EFEFEF|534|56020|true|https://pbs.twimg.com/profile_images/659420182637490176/jXqtqpQA_normal.png|false|https://pbs.twimg.com/profile_background_images/283750391/6.jpg|false|65585297||0|23|https://t.co/rDqzxS1b8L|http://ff.com|ff.com|333333|65585297|false|false|Faraday Future|-25200|740|http://pbs.twimg.com/profile_background_images/283750391/6.jpg|true|Los Angeles, CA|FaradayFuture",en,,
false,Eight @premierleague players feature in Ones to Watch and only 48 hours left to find them in packs! #FUT https://t.co/az3Bjw5qUP,,false,,,,Sat Oct 08 17:00:18 +0000 2016,false,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast</a>",,en|recent,225,false,1206,,784800599833505794,FUT|100|104|343627165|Premier League|6|20|343627165|premierleague||https://t.co/az3Bjw5qUP|fit|340|340|fit|600|600|crop|150|150|fit|1024|1024|pic.twitter.com/az3Bjw5qUP|105|128|photo|784800558347681793|https://pbs.twimg.com/ext_tw_video_thumb/784800558347681793/pu/img/jSXnR4TlJP-OtyHi.jpg|https://twitter.com/EASPORTSFIFA/status/784800599833505794/video/1|http://pbs.twimg.com/ext_tw_video_thumb/784800558347681793/pu/img/jSXnR4TlJP-OtyHi.jpg|784800558347681800|,,784800599833505800,"false|http://pbs.twimg.com/profile_images/767793102232838144/TOuN4QWx_normal.jpg|http://t.co/h0RqZK4CIT|8A005F|F0F0F0|281|1642|FFFFFF|true|false|false|false|Fri Jan 15 23:38:36 +0000 2010|false|Pacific Time (US & Canada)|en|false|Rated (E) for Everyone. Official EA SPORTS account for the FIFA franchise. By tweeting to us you're consenting its use in any media, including TV.|https://pbs.twimg.com/profile_banners/105297123/1475697680|false|EEEEEE|5468|4116739|true|https://pbs.twimg.com/profile_images/767793102232838144/TOuN4QWx_normal.jpg|true|https://pbs.twimg.com/profile_background_images/603541763249152000/AXaiePGk.jpg|false|105297123||0|22|http://t.co/h0RqZK4CIT|http://www.easports.com/fifa|easports.com/fifa|3E3E3E|105297123|false|false|EA SPORTS FIFA|-25200|253097|http://pbs.twimg.com/profile_background_images/603541763249152000/AXaiePGk.jpg|true|Global|EASPORTSFIFA",en,,
false,"@JoshMiller781 Hey Josh, sorry for the late reply. Are you still not able to buy points? -Kat",185648321,false,784487001047302100,784487001047302144,JoshMiller781,Sat Oct 08 16:59:06 +0000 2016,false,,"<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>",,en|recent,0,false,1,185648321,784800296601919489,|185648321|Josh Miller|0|14|185648321|JoshMiller781||,,784800296601919500,"false|http://pbs.twimg.com/profile_images/767793102232838144/TOuN4QWx_normal.jpg|http://t.co/h0RqZK4CIT|8A005F|F0F0F0|281|1642|FFFFFF|true|false|false|false|Fri Jan 15 23:38:36 +0000 2010|false|Pacific Time (US & Canada)|en|false|Rated (E) for Everyone. Official EA SPORTS account for the FIFA franchise. By tweeting to us you're consenting its use in any media, including TV.|https://pbs.twimg.com/profile_banners/105297123/1475697680|false|EEEEEE|5468|4116739|true|https://pbs.twimg.com/profile_images/767793102232838144/TOuN4QWx_normal.jpg|true|https://pbs.twimg.com/profile_background_images/603541763249152000/AXaiePGk.jpg|false|105297123||0|22|http://t.co/h0RqZK4CIT|http://www.easports.com/fifa|easports.com/fifa|3E3E3E|105297123|false|false|EA SPORTS FIFA|-25200|253097|http://pbs.twimg.com/profile_background_images/603541763249152000/AXaiePGk.jpg|true|Global|EASPORTSFIFA",en,,
false,@jonathan_334 That will do.,713630947,false,784561974818594800,784561974818594816,jonathan_334,Sat Oct 08 01:28:04 +0000 2016,false,,"<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>",,en|recent,1,false,12,713630947,784565997525147648,|713630947|Jonathan Naranjo|0|13|713630947|jonathan_334||,,784565997525147600,"false|http://pbs.twimg.com/profile_images/767793102232838144/TOuN4QWx_normal.jpg|http://t.co/h0RqZK4CIT|8A005F|F0F0F0|281|1642|FFFFFF|true|false|false|false|Fri Jan 15 23:38:36 +0000 2010|false|Pacific Time (US & Canada)|en|false|Rated (E) for Everyone. Official EA SPORTS account for the FIFA franchise. By tweeting to us you're consenting its use in any media, including TV.|https://pbs.twimg.com/profile_banners/105297123/1475697680|false|EEEEEE|5468|4116739|true|https://pbs.twimg.com/profile_images/767793102232838144/TOuN4QWx_normal.jpg|true|https://pbs.twimg.com/profile_background_images/603541763249152000/AXaiePGk.jpg|false|105297123||0|22|http://t.co/h0RqZK4CIT|http://www.easports.com/fifa|easports.com/fifa|3E3E3E|105297123|false|false|EA SPORTS FIFA|-25200|253097|http://pbs.twimg.com/profile_background_images/603541763249152000/AXaiePGk.jpg|true|Global|EASPORTSFIFA",en,,
false,@PacificPogba We have faith in you.,746819091672010800,false,784561498848829400,784561498848829440,PacificPogba,Sat Oct 08 01:27:29 +0000 2016,false,,"<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>",,en|recent,1,false,12,746819091672010752,784565849545961472,|746819091672010752|tommy|0|13|746819091672010800|PacificPogba||,,784565849545961500,"false|http://pbs.twimg.com/profile_images/767793102232838144/TOuN4QWx_normal.jpg|http://t.co/h0RqZK4CIT|8A005F|F0F0F0|281|1642|FFFFFF|true|false|false|false|Fri Jan 15 23:38:36 +0000 2010|false|Pacific Time (US & Canada)|en|false|Rated (E) for Everyone. Official EA SPORTS account for the FIFA franchise. By tweeting to us you're consenting its use in any media, including TV.|https://pbs.twimg.com/profile_banners/105297123/1475697680|false|EEEEEE|5468|4116739|true|https://pbs.twimg.com/profile_images/767793102232838144/TOuN4QWx_normal.jpg|true|https://pbs.twimg.com/profile_background_images/603541763249152000/AXaiePGk.jpg|false|105297123||0|22|http://t.co/h0RqZK4CIT|http://www.easports.com/fifa|easports.com/fifa|3E3E3E|105297123|false|false|EA SPORTS FIFA|-25200|253097|http://pbs.twimg.com/profile_background_images/603541763249152000/AXaiePGk.jpg|true|Global|EASPORTSFIFA",en,,
false,@Virak27 Where did you end in the standings at the end of the season?,598144611,false,784559456067657700,784559456067657728,Virak27,Sat Oct 08 01:04:35 +0000 2016,false,,"<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>",,en|recent,0,false,4,598144611,784560085628493824,|598144611|Virakphan Suvanmani|0|8|598144611|Virak27||,,784560085628493800,"false|http://pbs.twimg.com/profile_images/767793102232838144/TOuN4QWx_normal.jpg|http://t.co/h0RqZK4CIT|8A005F|F0F0F0|281|1642|FFFFFF|true|false|false|false|Fri Jan 15 23:38:36 +0000 2010|false|Pacific Time (US & Canada)|en|false|Rated (E) for Everyone. Official EA SPORTS account for the FIFA franchise. By tweeting to us you're consenting its use in any media, including TV.|https://pbs.twimg.com/profile_banners/105297123/1475697680|false|EEEEEE|5468|4116739|true|https://pbs.twimg.com/profile_images/767793102232838144/TOuN4QWx_normal.jpg|true|https://pbs.twimg.com/profile_background_images/603541763249152000/AXaiePGk.jpg|false|105297123||0|22|http://t.co/h0RqZK4CIT|http://www.easports.com/fifa|easports.com/fifa|3E3E3E|105297123|false|false|EA SPORTS FIFA|-25200|253097|http://pbs.twimg.com/profile_background_images/603541763249152000/AXaiePGk.jpg|true|Global|EASPORTSFIFA",en,,
